Fecha,Dia,Hora,Tipo_de_accidente,Georreferencia
2022-06-09,Jueves,00:20:00,De Frente,"25.763353, -100.242057"
2022-06-09,Jueves,08:30:00,Lateral,"25.736368, -100.207428"
2022-06-10,Viernes,00:07:00,Crucero Con Huida,"25.765116, -100.232127"
2022-06-10,Viernes,09:00:00,Alcance Con Huida,"25.788818, -100.145617"
2022-06-11,Sabado,01:55:00,Salida De Superficie De Rodamiento,"25.778873, -100.212239"
2022-06-11,Sabado,07:00:00,Crucero,"25.783841, -100.189505"
2022-06-12,Domingo,01:00:00,Estrellamiento,"25.830117, -100.235191"
2022-06-12,Domingo,18:40:00,Estrellamiento,"25.766429, -100.262961"
2022-06-13,Lunes,12:00:00,De Frente,"25.777163, -100.184031"
2022-06-14,Martes,19:20:00,Lateral,"25.752275, -100.199745"
2022-06-15,Miercoles,16:17:00,Estrellamiento Con Huida,"25.725753, -100.167355"
2022-06-16,Jueves,08:08:00,Atropello,"25.809035, -100.255426"
2022-06-17,Viernes,01:40:00,Estrellamiento,"25.738647, -100.141174"
2022-06-17,Viernes,10:30:00,Alcance Con Huida,"25.778954, -100.179576"
2022-06-17,Viernes,10:15:00,Alcance Con Proyeccion,"25.780314, -100.175011"
2022-06-17,Viernes,19:20:00,Estrellamiento,"25.784231, -100.237486"
2022-06-17,Viernes,12:00:00,Lateral,"25.776543, -100.256227"
2022-06-18,Sabado,09:30:00,Alcance,"25.786865, -100.151787"
2022-06-18,Sabado,09:30:00,Estrellamiento Con Huida,"25.77873, -100.187497"
2022-06-18,Sabado,15:15:00,Diverso,"25.809261, -100.212186"
2022-06-18,Sabado,16:10:00,Alcance Con Proyeccion,"25.821161, -100.221692"
2022-06-18,Sabado,19:20:00,Estrellamiento,"25.820456, -100.245441"
2022-06-19,Domingo,03:00:00,Estrellamiento,"25.754435, -100.169112"
2022-06-19,Domingo,20:20:00,De Frente,"25.70149, -100.131549"
2022-06-20,Lunes,19:56:00,Lateral,"25.780436, -100.175138"
2022-06-20,Lunes,18:15:00,Crucero,"25.775303, -100.185408"
2022-06-23,Jueves,08:35:00,Alcance Con Proyeccion,"25.797593, -100.202066"
2022-06-23,Jueves,14:30:00,Estrellamiento,"25.78082, -100.181411"
2022-06-23,Jueves,19:30:00,Lateral,"25.776712, -100.186202"
2022-06-24,Viernes,13:00:00,Choque Con Movil De Vehiculo,"25.776656, -100.186101"
2022-06-24,Viernes,13:35:00,Alcance,"25.78487, -100.224427"
2022-06-24,Viernes,16:20:00,Alcance Con Proyeccion,"25.784965, -100.191412"
2022-06-25,Sabado,00:40:00,Estrellamiento Con Poroyeccion,"25.769147, -100.206131"
2022-06-25,Sabado,02:00:00,Lateral,"25.71722, -100.155196"
2022-06-25,Sabado,16:30:00,Estrellamiento Con Huida,"25.777614, -100.267415"
2022-06-25,Sabado,19:00:00,Lateral,"25.707778, -100.159097"
2022-06-26,Domingo,04:22:00,Atropello,"25.735906, -100.161119"
2022-06-26,Domingo,03:00:00,Estrellamiento,"25.817001, -100.229955"
2022-06-28,Martes,13:30:00,Alcance Con Proyeccion,"25.723851, -100.193901"
2022-06-30,Jueves,09:30:00,Diverso (Derrapamiento),"25.786554, -100.182097"
2022-06-30,Jueves,10:20:00,Lateral,"25.786451, -100.1995"
2022-06-30,Jueves,14:15:00,Lateral,"25.757624, -100.19616"
2022-06-30,Jueves,18:37:00,Lateral,"25.790607, -100.259212"
2022-10-01,Sabado,12:20:00,Alcance,"25.779889, -100.175187"
2022-10-01,Sabado,11:00:00,Caida De Carga,"25.736895, -100.20769"
2022-10-01,Sabado,15:40:00,Alcance Con Proyeccion,"25.736895, -100.20769"
2022-10-02,Domingo,04:00:00,Estrellamiento,"25.783346, -100.243475"
2022-10-02,Domingo,00:10:00,Estrellamiento,"25.795587, -100.21694"
2022-10-02,Domingo,10:50:00,De Frente,"25.796207, -100.223984"
2022-10-03,Lunes,14:20:00,Alcance,"25.740911, -100.190524"
2022-10-04,Martes,10:30:00,Estrellamiento Con Huida,"25.72734, -100.143946"
2022-10-06,Jueves,02:00:00,Diverso Caida De Alcanctarilla,"25.813535, -100.215816"
2022-10-06,Jueves,15:45:00,Estrellameinto Con Atropello,"25.739596, -100.169354"
2022-10-06,Jueves,16:40:00,Caida De Persona,"25.83871, -100.137548"
2022-10-08,Sabado,04:20:00,Alcance,"25.7767, -100.186181"
2022-10-08,Sabado,15:30:00,Estrellamiento,"25.813472, -100.157642"
2022-10-09,Domingo,23:00:00,De Frente Con Proyeccion,"25.841021, -100.136679"
2022-10-12,Miercoles,21:30:00,Estrellamiento,"25.823066, -100.24608"
2022-10-12,Miercoles,23:20:00,Estrellamiento,"25.75274, -100.148749"
2022-10-14,Viernes,17:43:00,Estrellamiento,"25.764464, -100.133922"
2022-10-14,Viernes,22:30:00,Atropello,"25.738484, -100.151192"
2022-10-14,Viernes,20:05:00,Estrellamiento,"25.830626, -100.245042"
2022-10-15,Sabado,05:45:00,Estrellamiento,"25.775608, -100.251395"
2022-10-15,Sabado,19:00:00,Alcance,"25.805928, -100.22422"
2022-10-16,Domingo,02:57:00,Estrellamiento,"25.796122, -100.223883"
2022-10-16,Domingo,10:40:00,De Frente,"25.783339, -100.253815"
2022-10-17,Lunes,06:00:00,Diverso,"25.832846, -100.140648"
2022-10-17,Lunes,13:40:00,Lateral,"25.742452, -100.216851"
2022-10-18,Martes,01:20:00,Estrellamiento Con Huida,"25.780054, -100.184888"
2022-10-18,Martes,18:40:00,Lateral,"25.786912, -100.151771"
2022-10-18,Martes,21:40:00,Estrellamiento,"25.767147, -100.19163"
2022-10-19,Miercoles,14:10:00,Lateral,"25.748296, -100.226169"
2022-10-20,Jueves,15:00:00,Lateral Con Proyeccion,"25.830998, -100.251673"
2022-10-20,Jueves,18:37:00,Lateral,"25.776847, -100.186199"
2022-10-21,Viernes,17:30:00,Estrellamiento,"25.747932, -100.201366"
2022-10-21,Viernes,23:00:00,Diverso De Reversa,"25.779783, -100.265933"
2022-10-22,Sabado,12:30:00,Lateral,"25.790257, -100.141905"
2022-10-22,Sabado,02:00:00,Salida De La Superficie De Rodamiento,"25.795184, -100.114849"
2022-10-22,Sabado,05:40:00,Estrellamiento,"25.799171, -100.239621"
2022-10-22,Sabado,07:30:00,Estrellamiento Con Huida,"25.795413, -100.254427"
2022-10-22,Sabado,08:00:00,Estrellamiento,"25.788396, -100.266961"
2022-10-25,Martes,08:44:00,Estrellamiento,"25.783287, -100.192591"
2022-10-25,Martes,14:40:00,Lateral,"25.730651, -100.163111"
2022-10-25,Martes,22:30:00,Salida De La Superficie De Rodamiento,"25.771757, -100.200216"
2022-10-27,Jueves,16:07:00,Crucero,"25.739363, -100.187253"
2022-10-27,Jueves,19:00:00,Estrellamiento,"25.721064, -100.179929"
2022-10-27,Jueves,21:20:00,Estrellamiento,"25.786953, -100.248756"
2022-10-28,Viernes,18:40:00,Crucero,"25.770759, -100.266751"
2022-10-28,Viernes,22:40:00,Crucero,"25.814885, -100.26258"
2022-10-29,Sabado,01:40:00,Estrellamiento,"25.813584, -100.215842"
2022-10-29,Sabado,12:38:00,Alcance,"25.767538, -100.198714"
2022-10-29,Sabado,16:50:00,Estrellamiento,"25.783891, -100.224663"
2022-10-30,Domingo,14:00:00,Alcance,"25.748152, -100.162225"
2022-10-30,Domingo,11:00:00,Alcance,"25.766743, -100.191136"
2022-10-30,Domingo,22:10:00,De Frente,"25.807597, -100.236026"
2022-10-31,Lunes,10:43:00,Lateral,"25.758768, -100.234858"
2022-10-31,Lunes,16:20:00,Estrellamiento Con Huida,"25.794468, -100.235887"
2022-10-31,Lunes,17:00:00,Lateral,"25.777398, -100.2396"
2022-11-01,Martes,06:30:00,Alcance,"25.706217, -100.134007"
2022-11-02,Miercoles,16:10:00,Lateral,"25.761314, -100.234193"
2022-11-02,Miercoles,16:50:00,Lateral Con Proyeccion,"25.768096, -100.19839"
2022-11-03,Jueves,13:30:00,Lateral,"25.830642, -100.244993"
2022-11-03,Jueves,18:00:00,Crucero,"25.805951, -100.22423"
2022-11-04,Viernes,14:40:00,Lateral,"25.767095, -100.191562"
2022-11-04,Viernes,18:20:00,Alcance,"25.778063, -100.182573"
2022-11-05,Sabado,03:00:00,Lateral,"25.830642, -100.244993"
2022-11-05,Sabado,07:50:00,Estrellamiento Con Volcadura,"25.824582, -100.21889"
2022-11-05,Sabado,11:00:00,Crucero,"25.768132, -100.260228"
2022-11-05,Sabado,11:30:00,Estrellamiento,"25.781806, -100.238399"
2022-11-06,Domingo,22:40:00,Estrellamiento,"25.731334, -100.162776"
2022-11-07,Lunes,01:15:00,Alcance,"25.729111, -100.175452"
2022-11-07,Lunes,12:40:00,Alcance,"25.829607, -100.231842"
2022-11-07,Lunes,20:30:00,Salida De La Superficie De Rodamiento,"25.825606, -100.227457"
2022-11-07,Lunes,23:00:00,Estrellamiento,"25.777316, -100.226752"
2022-11-08,Martes,16:00:00,Crucero,"25.782888, -100.256276"
2022-11-08,Martes,19:30:00,Alcance Con Huida,"25.782064, -100.221696"
2022-11-08,Martes,19:00:00,Alcance,"25.767055, -100.19157"
2022-11-11,Viernes,11:20:00,Crucero,"25.808875, -100.256496"
2022-11-11,Viernes,13:42:00,Estrellamiento,"25.741434, -100.194745"
2022-11-12,Sabado,10:40:00,Estrellamiento Con Volcadura,"25.783068, -100.189016"
2022-11-12,Sabado,10:40:00,Lateral,"25.814596, -100.15491"
2022-11-12,Sabado,10:40:00,Alcance,"25.814189, -100.155725"
2022-11-12,Sabado,15:52:00,Lateral,"25.762732, -100.183261"
2022-11-12,Sabado,14:10:00,Crucero,"25.800485, -100.255008"
2022-11-13,Domingo,14:35:00,Estrellamiento,"25.790646, -100.248847"
2022-11-13,Domingo,16:40:00,Diverso De Reversa,"25.744061, -100.139802"
2022-11-13,Domingo,17:40:00,Alcance Con Proyeccion,"25.751245, -100.143089"
2022-11-14,Lunes,05:00:00,Estrellamiento,"25.736777, -100.208079"
2022-11-14,Lunes,17:01:00,Diverso,"25.701515, -100.131581"
2022-11-15,Martes,11:00:00,Frente,"25.768046, -100.198801"
2022-11-16,Miercoles,00:10:00,Estrellamiento,"25.785118, -100.159839"
2022-11-17,Jueves,15:40:00,Diverso De Reversa,"25.720365, -100.174465"
2022-11-17,Jueves,22:00:00,Lateral Con Proyeccion,"25.762936, -100.18293"
2022-11-17,Jueves,12:30:00,Crucero Con Proyeccion,"25.772325, -100.192335"
2022-11-18,Viernes,15:07:00,Lateral,"25.736879, -100.207934"
2022-11-18,Viernes,15:40:00,Atropello,"25.775518, -100.187731"
2022-11-18,Viernes,19:30:00,Alcance Con Huida,"25.782437, -100.184137"
2022-11-18,Viernes,02:14:00,Estrellamiento,"25.76219, -100.206852"
2022-11-19,Sabado,04:25:00,Estrellamiento,"25.793468, -100.198192"
2022-11-19,Sabado,05:00:00,Salida De La Superficie De Rodamiento,"25.737244, -100.154934"
2022-11-19,Sabado,12:00:00,Estrellamiento,"25.734769, -100.208856"
2022-11-19,Sabado,15:00:00,Alcance,"25.786977, -100.151793"
2022-11-19,Sabado,18:00:00,Estrellamiento,"25.736879, -100.207934"
2022-11-19,Sabado,21:50:00,Alcance,"25.793441, -100.198187"
2022-11-20,Domingo,08:30:00,Crucero,"25.748148, -100.16225"
2022-11-20,Domingo,12:30:00,Diverso De Reversa,"25.736937, -100.201542"
2022-11-20,Domingo,13:30:00,Alcance,"25.772527, -100.237686"
2022-11-20,Domingo,15:05:00,Estrellamiento,"25.768743, -100.213114"
2022-11-22,Martes,07:10:00,Alcance,"25.797477, -100.202096"
2022-11-23,Miercoles,22:45:00,Lateral,"25.762176, -100.206899"
2022-11-25,Viernes,15:00:00,Lateral,"25.714347, -100.167445"
2022-11-25,Viernes,21:30:00,Diverso,"25.784737, -100.240595"
2022-11-26,Sabado,15:30:00,Lateral,"25.784982, -100.191332"
2022-11-26,Sabado,04:00:00,Estrellamiento,"25.785414, -100.200164"
2022-11-29,Martes,07:50:00,Alcance,"25.704312, -100.155073"
2022-11-29,Martes,09:15:00,Crucero,"25.742442, -100.163856"
2022-11-29,Martes,22:50:00,Alcance,"25.762193, -100.20693"
2022-12-01,Jueves,07:15:00,Lateral,"25.779952, -100.174975"
2022-12-01,Jueves,07:20:00,Crucero,"25.77669, -100.186156"
2022-12-01,Jueves,10:40:00,Diverso,"25.829852, -100.22552"
2022-12-01,Jueves,14:49:00,Crucero,"25.779183, -100.196757"
2022-12-01,Jueves,18:30:00,Lateral,"25.772326, -100.192397"
2022-12-02,Viernes,13:50:00,Diverso,"25.734419, -100.173973"
2022-12-02,Viernes,20:20:00,Lateral,"25.788793, -100.145575"
2022-12-02,Viernes,21:40:00,Lateral,"25.741843, -100.184931"
2022-12-03,Sabado,22:35:00,Diverso,"25.799497, -100.228671"
2022-12-03,Sabado,07:00:00,Estrellamiento,"25.739968, -100.159538"
2022-12-03,Sabado,05:30:00,Estrellamiento,"25.777904, -100.21371"
2022-12-03,Sabado,08:00:00,Diverso,"25.740545, -100.167455"
2022-12-03,Sabado,15:00:00,Alcance,"25.745047, -100.177072"
2022-12-03,Sabado,14:45:00,Lateral,"25.791487, -100.19674"
2022-12-04,Domingo,09:00:00,Alcance,"25.767364, -100.198738"
2022-12-04,Domingo,10:30:00,Crucero,"25.814155, -100.257421"
2022-12-04,Domingo,10:40:00,Estrellamiento,"25.814622, -100.154878"
2022-12-04,Domingo,17:45:00,Estrellamiento Con Huida,"25.801195, -100.252444"
2022-12-05,Lunes,06:30:00,Estrellamiento,"25.74484, -100.176549"
2022-12-05,Lunes,15:30:00,Lateral,"25.777203, -100.185389"
2022-12-05,Lunes,15:20:00,Alcance,"25.78881, -100.1456"
2022-12-05,Lunes,15:00:00,Lateral,"25.7767, -100.186163"
2022-12-05,Lunes,21:45:00,Estrellamiento,"25.766797, -100.191216"
2022-12-06,Martes,08:00:00,Lateral,"25.736499, -100.207169"
2022-12-06,Martes,09:00:00,Estrellamiento,"25.798623, -100.267913"
2022-12-06,Martes,11:00:00,Alcance Con Proyeccion,"25.770471, -100.26515"
2022-12-06,Martes,16:30:00,Crucero,"25.797491, -100.201996"
2022-12-06,Martes,20:30:00,Estrellamiento,"25.778545, -100.249152"
2022-12-06,Martes,19:35:00,Lateral,"25.789784, -100.141408"
2022-12-06,Martes,22:50:00,Diverso,"25.788459, -100.191175"
2022-12-07,Miercoles,09:00:00,Lateral,"25.777222, -100.184271"
2022-12-07,Miercoles,14:45:00,Alcance,"25.745584, -100.186316"
2022-12-07,Miercoles,13:15:00,Crucero Con Proyeccion,"25.784637, -100.264788"
2022-12-07,Miercoles,19:00:00,Lateral,"25.819494, -100.221165"
2022-12-07,Miercoles,20:00:00,Alcance,"25.744436, -100.203273"
2022-12-08,Jueves,08:00:00,Alcance,"25.82958, -100.231691"
2022-12-08,Jueves,16:00:00,Alcance,"25.767183, -100.198217"
2022-12-09,Viernes,06:55:00,De Frente,"25.772314, -100.192461"
2022-12-09,Viernes,09:20:00,Alcance Con Proyeccion,"25.778937, -100.179656"
2022-12-09,Viernes,09:30:00,Alcance,"25.739279, -100.159914"
2022-12-09,Viernes,11:02:00,Estrellamiento,"25.748377, -100.201446"
2022-12-09,Viernes,19:00:00,Crucero,"25.779217, -100.244479"
2022-12-10,Sabado,04:00:00,Alcance,"25.73883, -100.189868"
2022-12-10,Sabado,20:05:00,Alcance,"25.782826, -100.165876"
2022-12-10,Sabado,15:00:00,Crucero,"25.785062, -100.189127"
2022-12-10,Sabado,18:58:00,Diverso,"25.759179, -100.256406"
2022-12-10,Sabado,22:50:00,Lateral,"25.757819, -100.195877"
2022-12-11,Domingo,23:20:00,De Frente,"25.768763, -100.154755"
2022-12-11,Domingo,01:20:00,Alcance Con Proyeccion,"25.797588, -100.202065"
2022-12-11,Domingo,05:25:00,Estrellamiento,"25.777001, -100.22291"
2022-12-11,Domingo,06:30:00,Estrellamiento,"25.736812, -100.193935"
2022-12-11,Domingo,07:00:00,Alcance,"25.708277, -100.150691"
2022-12-11,Domingo,07:00:00,Alcance Con Proyeccion,"25.797588, -100.202065"
2022-12-12,Lunes,01:40:00,De Frente,"25.783754, -100.248912"
2022-12-12,Lunes,19:40:00,Alcance,"25.748391, -100.201432"
2022-12-12,Lunes,20:00:00,Lateral,"25.764849, -100.261876"
2022-12-12,Lunes,21:15:00,Crucero,"25.772325, -100.192448"
2022-12-13,Martes,13:20:00,Atropello,"25.766553, -100.174309"
2022-12-13,Martes,13:31:00,Estrellamiento,"25.782285, -100.188549"
2022-12-13,Martes,14:00:00,Alcance Con Proyeccion,"25.785037, -100.159315"
2022-12-13,Martes,21:00:00,Alcance,"25.751739, -100.221569"
2022-12-14,Miercoles,07:15:00,Crucero,"25.779848, -100.174433"
2022-12-14,Miercoles,08:40:00,Crucero,"25.783969, -100.248451"
2022-12-14,Miercoles,08:40:00,Alcance Con Proyeccion,"25.783913, -100.224607"
2022-12-14,Miercoles,14:10:00,Lateral,"25.830982, -100.251634"
2022-12-14,Miercoles,15:10:00,Alcance Con Proyeccion,"25.830982, -100.251634"
2022-12-14,Miercoles,16:20:00,Alcance,"25.747495, -100.177921"
2022-12-14,Miercoles,19:00:00,Lateral,"25.790012, -100.142386"
2022-12-14,Miercoles,17:45:00,Lateral Con Proyeccion,"25.825592, -100.227484"
2022-12-15,Jueves,06:30:00,Alcance,"25.780407, -100.175174"
2022-12-15,Jueves,21:40:00,Crucero,"25.758683, -100.171895"
2022-12-16,Viernes,15:10:00,Alcance,"25.736916, -100.207643"
2022-12-16,Viernes,22:00:00,Alcance,"25.70825, -100.155451"
2022-12-16,Viernes,23:10:00,Estrellamiento,"25.771838, -100.256042"
2022-12-16,Viernes,23:00:00,Estrellamiento Con Proyeccion,"25.800148, -100.244587"
2022-12-17,Sabado,00:40:00,Crucero,"25.772325, -100.192448"
2022-12-17,Sabado,21:00:00,Salida De La Superficie De Rodamiento,"25.767077, -100.191416"
2022-12-17,Sabado,20:20:00,Crucero,"25.777328, -100.185502"
2022-12-17,Sabado,22:32:00,Estrellamiento,"25.777967, -100.213854"
2022-12-18,Domingo,00:25:00,Alcance,"25.790898, -100.233228"
2022-12-18,Domingo,10:50:00,Lateral,"25.748813, -100.226104"
2022-12-18,Domingo,21:30:00,Diverso,"25.774137, -100.267082"
2022-12-18,Domingo,21:00:00,Alcance,"25.766743, -100.142615"
2022-12-18,Domingo,22:50:00,Lateral,"25.76647, -100.191484"
2022-12-19,Lunes,13:51:00,Estrellamiento,"25.732454, -100.189709"
2022-12-19,Lunes,16:30:00,Alcance,"25.779897, -100.175135"
2022-12-19,Lunes,19:00:00,Volcadura,"25.767097, -100.191477"
2022-12-19,Lunes,20:20:00,Diverso,"25.767115, -100.198124"
2022-12-20,Martes,01:50:00,Estrellamiento,"25.74837, -100.16206"
2022-12-20,Martes,08:00:00,Lateral,"25.74093, -100.158893"
2022-12-20,Martes,09:00:00,Atropello,"25.776123, -100.186881"
2022-12-20,Martes,16:00:00,Diverso,"25.777987, -100.255956"
2022-12-20,Martes,17:15:00,Lateral,"25.779906, -100.175685"
2022-12-20,Martes,21:20:00,Lateral,"25.702813, -100.148291"
2022-12-20,Martes,22:08:00,Lateral,"25.793165, -100.252732"
2022-12-20,Martes,00:15:00,Crucero,"25.739108, -100.195166"
2022-12-21,Miercoles,11:10:00,Lateral Con Proyeccion,"25.752284, -100.172607"
2022-12-21,Miercoles,14:20:00,Alcance,"25.793432, -100.198225"
2022-12-21,Miercoles,15:00:00,Lateral,"25.701322, -100.131786"
2022-12-21,Miercoles,17:40:00,Diverso,"25.784701, -100.240606"
2022-12-21,Miercoles,19:50:00,Alcance,"25.78043, -100.175183"
2022-12-22,Jueves,09:35:00,Diverso,"25.77781, -100.183404"
2022-12-22,Jueves,08:41:00,Estrellamiento,"25.741256, -100.185934"
2022-12-22,Jueves,17:30:00,Alcance,"25.723683, -100.166382"
2022-12-22,Jueves,18:30:00,De Frente,"25.796121, -100.223824"
2022-12-22,Jueves,19:00:00,Lateral Con Huida,"25.78468, -100.261251"
2022-12-22,Jueves,18:45:00,Lateral,"25.78341, -100.190368"
2022-12-22,Jueves,19:30:00,Lateral,"25.747561, -100.177729"
2022-12-22,Jueves,18:27:00,Lateral,"25.767469, -100.198645"
2022-12-22,Jueves,19:30:00,Alcance,"25.772341, -100.192351"
2022-12-22,Jueves,19:30:00,Alcance,"25.772341, -100.192351"
2022-12-22,Jueves,23:20:00,Diverso,"25.770544, -100.245323"
2022-12-23,Viernes,18:00:00,Lateral,"25.758902, -100.161153"
2022-12-23,Viernes,18:00:00,Lateral,"25.779183, -100.186617"
2022-12-23,Viernes,22:40:00,Estrellamiento,"25.77201, -100.262105"
2022-12-24,Sabado,14:00:00,Estrellamiento,"25.797039, -100.249018"
2022-12-24,Sabado,15:10:00,Choque Con Movil De Vehiculo,"25.779457, -100.235228"
2022-12-24,Sabado,19:10:00,Alcance,"25.701378, -100.131734"
2022-12-25,Domingo,04:20:00,Lateral,"25.756442, -100.18147"
2022-12-26,Lunes,01:10:00,Estrellamiento,"25.766901, -100.190966"
2022-12-26,Lunes,12:10:00,Estrellamiento,"25.812984, -100.134103"
2022-12-26,Lunes,18:30:00,Lateral,"25.745047, -100.177114"
2022-12-27,Martes,14:00:00,Diverso,"25.757733, -100.153381"
2022-12-27,Martes,13:20:00,Lateral Con Proyeccion,"25.774835, -100.204677"
2022-12-27,Martes,17:00:00,Crucero,"25.777184, -100.184036"
2022-12-27,Martes,17:40:00,Alcance,"25.778938, -100.179635"
2022-12-27,Martes,18:30:00,Alcance Con Huida,"25.780404, -100.175215"
2022-12-27,Martes,16:42:00,Lateral,"25.78029, -100.175554"
2022-12-28,Miercoles,07:30:00,Alcance,"25.776665, -100.186185"
2022-12-28,Miercoles,15:30:00,Volcadura,"25.761639, -100.243464"
2022-12-28,Miercoles,15:45:00,Lateral,"25.745047, -100.177114"
2022-12-28,Miercoles,16:20:00,Alcance,"25.823646, -100.226117"
2022-12-28,Miercoles,17:50:00,Crucero,"25.751287, -100.143263"
2022-12-28,Miercoles,17:45:00,Diverso,"25.737905, -100.161325"
2022-12-28,Miercoles,18:30:00,Lateral,"25.771675, -100.199981"
2022-12-28,Miercoles,20:00:00,Lateral,"25.738933, -100.189857"
2022-12-29,Jueves,05:19:00,Estrellamiento Con Huida,"25.73393, -100.173432"
2022-12-29,Jueves,12:10:00,Alcance,"25.779931, -100.175235"
2022-12-29,Jueves,13:10:00,Estrellamiento,"25.74003, -100.189834"
2022-12-29,Jueves,18:30:00,Estrellamiento,"25.784319, -100.262596"
2022-12-30,Viernes,01:50:00,Reversa,"25.764143, -100.192783"
2022-12-30,Viernes,04:20:00,Estrellamiento Con Volcadura,"25.753566, -100.169699"
2022-12-30,Viernes,10:27:00,Crucero,"25.817024, -100.245657"
2022-12-30,Viernes,11:30:00,Crucero,"25.745047, -100.177114"
2022-12-30,Viernes,14:00:00,Alcance,"25.767906, -100.166207"
2022-12-30,Viernes,14:20:00,Crucero Con Proyeccion,"25.820812, -100.221709"
2022-12-30,Viernes,18:29:00,Lateral Con Huida,"25.830619, -100.244981"
2022-12-30,Viernes,20:30:00,Crucero,"25.797608, -100.248602"
2022-12-30,Viernes,21:30:00,Lateral,"25.753321, -100.16954"
2022-12-31,Sabado,05:30:00,Estrellamiento Con Volcadura,"25.794813, -100.257954"
2022-12-31,Sabado,07:15:00,Estrellamiento,"25.761161, -100.170656"
2022-12-31,Sabado,05:23:00,Alcance Con Proyeccion,"25.789807, -100.142409"
2022-12-31,Sabado,10:50:00,Crucero,"25.772331, -100.192402"
2022-12-31,Sabado,22:30:00,Crucero,"25.811247, -100.25372"
2023-01-02,Lunes,00:15:00,Atropello Con Huida,"25.736544, -100.167619"
2023-01-02,Lunes,09:20:00,Estrellamiento,"25.770678, -100.209135"
2023-01-03,Martes,14:40:00,Alcance,"25.768166, -100.198459"
2023-01-04,Miercoles,19:00:00,Alcance,"25.76875, -100.155166"
2023-01-04,Miercoles,17:25:00,Lateral,"25.748284, -100.162131"
2023-01-05,Jueves,11:00:00,Lateral,"25.778734, -100.187475"
2023-01-06,Viernes,01:30:00,Estrellamiento,"25.74433, -100.203336"
2023-01-06,Viernes,12:00:00,De Frente Con Proyeccion,"25.738824, -100.189855"
2023-01-08,Domingo,03:20:00,Estrellamiento,"25.774205, -100.265422"
